StreetName,buldingNr,apartmentNr,postalCode,city,district
Łowiecka,1,,62-070,Pokrzywnica, 
Łyżwiarska,1,,60-185,Skórzewo, 
Łąkowa,1,,62-070,Dopiewo, 
Łąkowa,1,,62-070,Zakrzewo, 
Śliwkowa,1,,62-069,Dąbrowa, 
Środkowa,1,,62-070,Dopiewiec, 
Środkowa,1,,62-070,Zakrzewo, 
Świerkowa,1,,60-185,Skórzewo, 
Świerkowa,1,,62-070,Zakrzewo, 
Świerkowa,1,,62-069,Dąbrowa, 
Świt,1,,60-185,Skórzewo, 
Świętojańska,1,,62-070,Dopiewo, 
Żonkilowa,1,,62-070,Dopiewiec, 
Żytnia,1,,62-070,Zakrzewo, 
Agrestowa,10,,62-069,Dąbrowa, 
Akacjowa,10,,62-070,Dopiewo, 
Akacjowa,10,,60-185,Skórzewo, 
Akacjowa,10,,62-069,Dąbrowa, 
Księdza Alfonsa Majcherka,10,,62-070,Dopiewo, 
Ananasowa,10,,60-185,Skórzewo, 
Azaliowa,10,,62-070,Dopiewiec, 
Bajkowa,10,,62-070,Dopiewiec, 
Batorowska,10,,60-185,Skórzewo, 
Batorowska,10,,62-069,Dąbrowa, 
Bazyliowa,10,,60-185,Skórzewo, 
Borowikowa,10,,62-070,Dopiewiec, 
Borówkowa,10,,62-069,Palędzie, 
Botaniczna,10,,60-185,Skórzewo, 
Bratnia,10,,60-185,Skórzewo, 
Brzoskwiniowa,10,,62-069,Dąbrowa, 
Brzozowa,10,,62-070,Dopiewiec, 
Brzozowa,10,,62-069,Dąbrówka, 
Brzozowa,10,,62-069,Dąbrowa, 
Bukowa,10,,60-185,Skórzewo, 
Bukowska,10,,62-070,Dopiewo, 
Bursztynowa,10,,62-069,Palędzie, 
Błękitna,10,,62-069,Dąbrowa, 
Cedrowa,10,,62-069,Dąbrówka, 
Cesarska,10,,62-069,Dąbrówka, 
Chmielna,10,,62-070,Dopiewiec, 
Cicha,10,,62-070,Dopiewiec, 
Cisowa,10,,60-185,Skórzewo, 
Cisowa,10,,62-070,Zakrzewo, 
Czereśniowa,10,,60-185,Skórzewo, 
Diamentowa,10,,62-070,Konarzewo, 
Dopiewska,10,,62-070,Gołuski, 
Dworska,10,,62-070,Pokrzywnica, 
Działkowa,10,,60-185,Skórzewo, 
Działkowa,10,,62-069,Dąbrowa, 
Dębowa,10,,62-069,Dąbrówka, 
Dębowa,10,,62-070,Zakrzewo, 
Dębowa,10,,62-069,Dąbrowa, 
Długa,10,,62-070,Zakrzewo, 
Elfów,10,,62-070,Dopiewiec, 
Fortowa,10,,62-069,Dąbrówka, 
Gościnna,10,,62-070,Dopiewiec, 
Goździkowa,10,,62-069,Dąbrowa, 
Gruszowa,10,,60-185,Skórzewo, 
Gruszowa,10,,62-069,Dąbrowa, 
Herbowa,10,,62-069,Dąbrówka, 
Jabłoniowa,10,,60-185,Skórzewo, 
Jabłoniowa,10,,62-069,Dąbrowa, 
Jagodowa,10,,62-069,Palędzie, 
Jarzynowa,10,,60-185,Skórzewo, 
Jarzębinowa,10,,60-185,Skórzewo, 
Jaworowa,10,,62-069,Dąbrówka, 
Jałowcowa,10,,60-185,Skórzewo, 
Jaśminowa,10,,62-069,Dąbrówka, 
Jaśminowa,10,,62-069,Dąbrowa, 
Jesienna,10,,60-185,Skórzewo, 
Jeżynowa,10,,62-069,Palędzie, 
Jeżynowa,10,,62-070,Zakrzewo, 
Jodłowa,10,,62-069,Dąbrówka, 
Kalinowa,10,,62-069,Dąbrówka, 
Kasztanowa,10,,62-069,Dąbrówka, 
Kasztanowa,10,,60-185,Skórzewo, 
Klonowa,10,,62-070,Gołuski, 
Klonowa,10,,62-070,Dopiewo, 
Kokosowa,10,,60-185,Skórzewo, 
Kokosowa,10,,62-069,Dąbrowa, 
Kolejowa,10,,62-070,Dopiewiec, 
Kolejowa,10,,62-069,Dąbrówka, 
Kolejowa,12,,60-185,Skórzewo, 
Konarzewska,10,,62-070,Dopiewo, 
Koperkowa,10,,60-185,Skórzewo, 
Koronna,10,,62-069,Dąbrówka, 
Koszykarska,10,,60-185,Skórzewo, 
Krańcowa,10,,62-069,Dąbrowa, 
Krokusowa,10,,62-070,Konarzewo, 
Krótka,10,,62-070,Dopiewo, 
Krótka,10,,60-185,Skórzewo, 
Kwiatowa,10,,62-069,Dąbrowa, 
Laserowa,10,,62-070,Dopiewo, 
Laskowa,10,,62-069,Palędzie, 
Laskowa,10,,60-185,Skórzewo, 
Lazurowa,10,,62-069,Dąbrowa, 
Leszczynowa,10,,62-069,Dąbrówka, 
Leszczynowa,10,,60-185,Skórzewo, 
Lawendowa,10,,60-185,Skórzewo, 
Leśna,10,,62-070,Dopiewo, 
Leśna,10,,62-070,Gołuski, 
Leśna,10,,62-069,Palędzie, 
Leśna,10,,60-185,Skórzewo, 
Osiedle Leśne,10,,62-070,Gołuski, 
Leśnych Skrzatów,10,,62-070,Dopiewiec, 
Liliowa,6,,62-069,Dąbrowa, 
Lipowa,10,,62-070,Dopiewo, 
Lipowa,10,,62-069,Dąbrówka, 
Magnoliowa,10,,62-069,Dąbrówka, 
Makowa,10,,62-069,Dąbrowa, 
Malinowa,10,,62-069,Palędzie, 
Malinowa,10,,60-185,Skórzewo, 
Mariańska,10,,62-070,Dopiewiec, 
Miętowa,10,,60-185,Skórzewo, 
Modrzewiowa,10,,62-069,Palędzie, 
Morelowa,10,,62-069,Dąbrowa, 
Morska,10,,62-069,Palędzie, 
Myśliwska,10,,62-070,Pokrzywnica, 
Młyńska,10,,62-070,Konarzewo, 
Młyńska,10,,62-070,Dopiewo, 
Nad Potokiem,10,,62-069,Dąbrówka, 
Niecała,10,,62-070,Dopiewo, 
Niezłomnych,10,,62-070,Zakrzewo, 
Nizinna,10,,60-185,Skórzewo, 
Nowa,10,,62-069,Palędzie, 
Ogrodowa,10,,62-070,Dopiewo, 
Ogrodowa,10,,60-185,Skórzewo, 
Ogrodowa,10,,62-069,Dąbrowa, 
Ojca Mariana Żelazka,10,,62-069,Palędzie, 
Okrężna,10,,62-069,Dąbrowa, 
Olimpijska,10,,60-185,Skórzewo, 
Oliwkowa,10,,60-185,Skórzewo, 
Oliwkowa,10,,62-069,Dąbrowa, 
Olszynowa,10,,62-069,Palędzie, 
Orzechowa,10,,60-185,Skórzewo, 
Orzechowa,10,,62-069,Dąbrowa, 
Osiedle,10,,62-070,Dopiewiec, 
Palisadowa,10,,62-069,Dąbrówka, 
Pamiątkowa,10,,62-070,Gołuski, 
Parkowa,10,,62-069,Dąbrówka, 
Pałacowa,10,,62-069,Dąbrówka, 
Piaskowa,10,,62-069,Dąbrowa, 
Piastowska,10,,62-069,Dąbrówka, 
Piękna,10,,62-069,Palędzie, 
Piękna,10,,60-185,Skórzewo, 
Piłkarska,10,,60-185,Skórzewo, 
Platynowa,10,,62-070,Konarzewo, 
Pocztowa,10,,62-069,Palędzie, 
Pogodna,10,,62-070,Konarzewo, 
Pogodna,10,,62-069,Palędzie, 
Pogodna,10,,60-185,Skórzewo, 
Polanki,10,,62-070,Zakrzewo, 
Polna,10,,62-070,Dopiewo, 
Polna,10,,62-070,Dopiewiec, 
Polna,10,,62-070,Gołuski, 
Polna,10,,60-185,Skórzewo, 
Poprzeczna,10,,62-069,Dąbrowa, 
Porankowa,10,,60-185,Skórzewo, 
Poziomkowa,10,,62-069,Palędzie, 
Poziomkowa,10,,60-185,Skórzewo, 
Poziomkowa,10,,62-070,Zakrzewo, 
Poznańska,10,,62-070,Dopiewo, 
Poznańska,10,,62-069,Dąbrówka, 
Poznańska,10,,60-185,Skórzewo, 
Południowa,10,,62-070,Dopiewo, 
Przemysłowa,10,,62-070,Zakrzewo, 
Przylesie,10,,60-185,Skórzewo, 
Przylesie,10,,62-070,Zakrzewo, 
Północna,10,,62-070,Dopiewo, 
Radosna,10,,62-069,Palędzie, 
Radosna,10,,60-185,Skórzewo, 
Radosna,10,,62-070,Zakrzewo, 
Rolna,10,,62-069,Dąbrowa, 
Rumcajsa,10,,62-070,Dopiewiec, 
Rumiankowa,10,,60-185,Skórzewo, 
Różana,10,,62-070,Dopiewo, 
Różana,10,,62-069,Palędzie, 
Różana,10,,60-185,Skórzewo, 
Sadowa,10,,60-185,Skórzewo, 
Sadowa,10,,62-069,Dąbrowa, 
Sokołów,10,,62-070,Dopiewo, 
Sosnowa,10,,62-070,Zakrzewo, 
Sosnowa,10,,62-070,Pokrzywnica, 
Spokojna,10,,62-070,Konarzewo, 
Spokojna,10,,62-069,Palędzie, 
Sportowa,10,,60-185,Skórzewo, 
Spółdzielcza,10,,60-185,Skórzewo, 
Stawna,10,,62-070,Dopiewo, 
Stawna,10,,62-070,Zakrzewo, 
Stawna,10,,60-185,Skórzewo, 
Strumykowa,10,,60-185,Skórzewo, 
Szafirowa,10,,62-070,Konarzewo, 
Szafirowa,10,,62-069,Dąbrowa, 
Szkolna,10,,62-070,Gołuski, 
Szkolna,10,,62-070,Dopiewiec, 
Szkolna,10,,62-070,Dopiewo, 
Szkolna,10,,60-185,Skórzewo, 
Szkolna,10,,62-069,Dąbrowa, 
Słoneczna,10,,62-070,Dopiewo, 
Słoneczna,10,,62-069,Palędzie, 
Słoneczna,10,,62-069,Dąbrówka, 
Słoneczna,10,,60-185,Skórzewo, 
Słoneczna,10,,62-070,Zakrzewo, 
Słoneczna,10,,62-069,Dąbrowa, 
Topolowa,10,,60-185,Skórzewo, 
Topolowa,10,,62-069,Dąbrowa, 
Tulipanowa,10,,62-069,Dąbrowa, 
Turkusowa,10,,62-069,Dąbrowa, 
Tymiankowa,10,,60-185,Skórzewo, 
Tysiąclecia,10,,62-070,Dopiewo, 
Tęczowa,10,,60-185,Skórzewo, 
Tęczowa,10,,62-069,Dąbrowa, 
Wakacyjna,10,,60-185,Skórzewo, 
Wesoła,10,,60-185,Skórzewo, 
Wiejska,10,,62-069,Dąbrowa, 
Wierzbowa,10,,62-070,Dopiewo, 
Wierzbowa,10,,62-070,Dopiewiec, 
Wierzbowa,10,,62-070,Zakrzewo, 
Wiosenna,10,,60-185,Skórzewo, 
Więckowska,10,,62-070,Dopiewo, 
Wiśniowa,10,,60-185,Skórzewo, 
Wodna,10,,62-070,Dopiewo, 
Wrzosowa,10,,62-069,Palędzie, 
Wrzosowa,10,,62-070,Pokrzywnica, 
Wrzosowa,10,,60-185,Skórzewo, 
Wspólna,10,,60-185,Skórzewo, 
Wspólna,10,,62-070,Zakrzewo, 
Wysoka,10,,62-070,Dopiewo, 
Wyzwolenia,10,,62-070,Dopiewo, 
Zacisze,10,,60-185,Skórzewo, 
Zacisze,10,,62-070,Zakrzewo, 
Zagajnikowa,10,,62-070,Pokrzywnica, 
Zakręt,10,,60-185,Skórzewo, 
Zamkowa,10,,62-069,Dąbrówka, 
Zielarska,10,,62-070,Gołuski, 
Zielna,10,,60-185,Skórzewo, 
Zielona,10,,62-070,Konarzewo, 
Zielona,10,,62-070,Zakrzewo, 
Złota Polana,10,,62-070,Pokrzywnica, 
Złota,10,,60-185,Skórzewo, 
Łanowa,10,,60-185,Skórzewo, 
Łopianowa,10,,60-185,Skórzewo, 
Łąkowa,10,,62-070,Dopiewo, 
Łąkowa,10,,62-070,Zakrzewo, 
Śliwkowa,10,,62-069,Dąbrowa, 
Środkowa,10,,62-070,Dopiewiec, 
Świerkowa,10,,62-069,Dąbrówka, 
Świt,10,,60-185,Skórzewo, 
Żeglarska,10,,60-185,Skórzewo, 
Żonkilowa,10,,62-070,Dopiewiec, 
Żytnia,10,,62-070,Zakrzewo, 
Księdza Alfonsa Majcherka,100,,62-070,Dopiewo, 
Dopiewska,100,,62-070,Konarzewo, 
Długa,100,,62-070,Zakrzewo, 
Nowa,100,,62-069,Palędzie, 
Osiedle,100,,62-070,Dopiewiec, 
Poznańska,100,,60-185,Skórzewo, 
Dopiewska,101,,62-070,Konarzewo, 
Długa,101,,62-070,Zakrzewo, 
Nowa,101,,62-070,Gołuski, 
Osiedle,101,,62-070,Dopiewiec, 
Poznańska,101,,60-185,Skórzewo, 
Szkolna,101,,62-069,Dąbrowa, 
Księdza Alfonsa Majcherka,102,,62-070,Dopiewo, 
Dopiewska,102,,62-070,Konarzewo, 
Długa,102,,62-070,Zakrzewo, 
Nowa,102,,62-070,Palędzie, 
Poznańska,102,,60-185,Skórzewo, 
Dopiewska,103,,62-070,Konarzewo, 
Długa,103,,62-070,Zakrzewo, 
Nowa,103,,62-070,Gołuski, 
Osiedle,103,,62-070,Dopiewiec, 
Poznańska,103,,60-185,Skórzewo, 
Szkolna,103,,62-069,Dąbrowa, 
Księdza Alfonsa Majcherka,104,,62-070,Dopiewo, 
Dopiewska,104,,62-070,Konarzewo, 
Długa,104,,62-070,Zakrzewo, 
Nowa,104,,62-070,Palędzie, 
Poznańska,104,,60-185,Skórzewo, 
Dopiewska,105,,62-070,Konarzewo, 
Długa,105,,62-070,Zakrzewo, 
Nowa,105,,62-070,Gołuski, 
Osiedle,105,,62-070,Dopiewiec, 
Poznańska,105,,60-185,Skórzewo, 
Szkolna,105,,62-069,Dąbrowa, 
Dopiewska,106,,62-070,Konarzewo, 
Długa,106,,62-070,Zakrzewo, 
Nowa,106,,62-070,Palędzie, 
Poznańska,106,,60-185,Skórzewo, 
Dopiewska,107,,62-070,Konarzewo, 
Długa,107,,62-070,Zakrzewo, 
Poznańska,107,,60-185,Skórzewo, 
Szkolna,107,,62-069,Dąbrowa, 
Dopiewska,108,,62-070,Konarzewo, 
Długa,108,,62-070,Zakrzewo, 
Nowa,108,,62-069,Palędzie, 
Nowa,108A,,62-069,Palędzie, 
Długa,109,,62-070,Zakrzewo, 
Nowa,109,,62-070,Gołuski, 
Poznańska,109,,60-185,Skórzewo, 
Długa,109A,,62-070,Zakrzewo, 
Poznańska,10A,,60-185,Skórzewo, 
Zamkowa,10A,,62-069,Dąbrówka, 
Zamkowa,10B,,62-069,Dąbrówka, 
Agrestowa,11,,62-069,Dąbrowa, 
Akacjowa,11,,62-070,Dopiewo, 
Akacjowa,11,,62-069,Dąbrówka, 
Akacjowa,11,,62-069,Dąbrowa, 
Księdza Alfonsa Majcherka,11,,62-070,Dopiewo, 
Andrzeja Radomickiego,11,,62-070,Konarzewo, 
Bananowa,11,,62-069,Dąbrowa, 
Batorowska,11,,60-185,Skórzewo, 
Batorowska,11,,62-069,Dąbrowa, 
Bazyliowa,11,,60-185,Skórzewo, 
Borówkowa,11,,62-069,Palędzie, 
Botaniczna,11,,60-185,Skórzewo, 
Bratnia,11,,60-185,Skórzewo, 
Brzoskwiniowa,11,,60-185,Skórzewo, 
Brzoskwiniowa,11,,62-069,Dąbrowa, 
Brzozowa,11,,62-069,Dąbrowa, 
Bukowa,11,,60-185,Skórzewo, 
Bukowska,11,,62-070,Dopiewo, 
Bursztynowa,11,,62-069,Palędzie, 
Cedrowa,11,,62-069,Dąbrówka, 
Chmielna,11,,62-070,Dopiewiec, 
Cicha,11,,62-069,Palędzie, 
Cisowa,11,,60-185,Skórzewo, 
Czereśniowa,11,,60-185,Skórzewo, 
Czereśniowa,11,,62-069,Dąbrowa, 
Diamentowa,11,,62-070,Konarzewo, 
Arnikowa,2,,62-070,Gołuski, 
Dworska,11,,62-070,Pokrzywnica, 
Działkowa,11,,60-185,Skórzewo, 
Działkowa,11,,62-069,Dąbrowa, 
Dębowa,11,,62-069,Dąbrówka, 
Dębowa,11,,60-185,Skórzewo, 
Dębowa,11,,62-069,Dąbrowa, 
Długa,11,,62-070,Zakrzewo, 
Figowa,11,,60-185,Skórzewo, 
Fortowa,11,,62-069,Dąbrówka, 
Gajowa,11,,62-070,Zakrzewo, 
Gościnna,11,,62-070,Dopiewiec, 
Graniczna,11,,62-069,Dąbrowa, 
Grejpfrutowa,11,,60-185,Skórzewo, 
Gruszowa,11,,60-185,Skórzewo, 
Gruszowa,11,,62-069,Dąbrowa, 
Herbowa,11,,62-069,Dąbrówka, 
Jabłoniowa,11,,60-185,Skórzewo, 
Jagiellońska,11,,62-069,Dąbrówka, 
Jagodowa,11,,62-069,Palędzie, 
Jarzębinowa,11,,62-069,Palędzie, 
Jarzębinowa,11,,60-185,Skórzewo, 
Jałowcowa,11,,60-185,Skórzewo, 
Jaśminowa,11,,62-069,Dąbrówka, 
Jaśminowa,11,,62-069,Dąbrowa, 
Jesienna,11,,60-185,Skórzewo, 
Jesionowa,11,,62-070,Dopiewiec, 
Jeżynowa,11,,62-069,Palędzie, 
Jeżynowa,11,,62-070,Zakrzewo, 
Kalinowa,11,,62-069,Dąbrówka, 
Klonowa,11,,62-070,Gołuski, 
Klonowa,11,,62-070,Dopiewo, 
Kminkowa,11,,60-185,Skórzewo, 
Kokosowa,11,,60-185,Skórzewo, 
Kolejowa,11,,62-070,Dopiewiec, 
Kolejowa,11,,60-185,Skórzewo, 
Komornicka,11,,62-069,Dąbrówka, 
Konarzewska,11,,62-070,Dopiewo, 
Koperkowa,11,,60-185,Skórzewo, 
Koszykarska,11,,60-185,Skórzewo, 
Krasnoludków,11,,62-070,Dopiewiec, 
Krańcowa,11,,62-069,Dąbrowa, 
Krótka,11,,60-185,Skórzewo, 
Księdza Jana Laskowskiego,11,,62-070,Gołuski, 
Księżycowa,11,,60-185,Skórzewo, 
Kwiatowa,11,,60-185,Skórzewo, 
Kwiatowa,11,,62-069,Dąbrowa, 
Lazurowa,11,,62-069,Dąbrowa, 
Leszczynowa,11,,62-069,Dąbrówka, 
Leszczynowa,11,,60-185,Skórzewo, 
Leśna,11,,62-070,Dopiewo, 
Leśna,11,,62-070,Gołuski, 
Leśna,11,,62-070,Dopiewiec, 
Leśna,11,,62-069,Palędzie, 
Leśna,11,,62-069,Dąbrowa, 
Leśna,11,,62-070,Zakrzewo, 
Osiedle Leśne,11,,62-070,Gołuski, 
Liliowa,7,,62-069,Dąbrowa, 
Limonkowa,11,,60-185,Skórzewo, 
Lipowa,11,,62-070,Gołuski, 
Lipowa,11,,62-070,Dopiewo, 
Lipowa,11,,60-185,Skórzewo, 
Makowa,11,,62-069,Dąbrowa, 
Malinowa,11,,62-069,Palędzie, 
Malinowa,11,,60-185,Skórzewo, 
Maratońska,11,,60-185,Skórzewo, 
Mariańska,11,,62-070,Dopiewiec, 
Mieczykowa,11,,60-185,Skórzewo, 
Miętowa,11,,60-185,Skórzewo, 
Modrzewiowa,11,,62-069,Palędzie, 
Modrzewiowa,11,,62-069,Dąbrówka, 
Morska,11,,62-069,Palędzie, 
Morwowa,11,,60-185,Skórzewo, 
Myśliwska,11,,62-070,Pokrzywnica, 
Młyńska,11,,62-070,Konarzewo, 
Młyńska,11,,62-070,Dopiewo, 
Niecała,11,,62-070,Dopiewo, 
Niezłomnych,11,,62-070,Zakrzewo, 
Nizinna,11,,60-185,Skórzewo, 
Nowa,11,,62-069,Palędzie, 
Ogrodowa,11,,62-070,Konarzewo, 
Ogrodowa,11,,62-070,Dopiewo, 
Ogrodowa,11,,62-070,Gołuski, 
Ogrodowa,11,,60-185,Skórzewo, 
Ogrodowa,11,,62-069,Dąbrowa, 
Okrężna,11,,62-069,Dąbrowa, 
Olimpijska,11,,60-185,Skórzewo, 
Oliwkowa,11,,60-185,Skórzewo, 
Oliwkowa,11,,62-069,Dąbrowa, 
Olszynowa,11,,62-069,Palędzie, 
Orzechowa,11,,62-069,Palędzie, 
Orzechowa,11,,60-185,Skórzewo, 
Orzechowa,11,,62-069,Dąbrowa, 
Osiedle,11,,62-070,Dopiewiec, 
Owsiana,11,,62-070,Zakrzewo, 
Palisadowa,11,,62-069,Dąbrówka, 
Pamiątkowa,11,,62-070,Gołuski, 
Parkowa,11,,62-069,Dąbrówka, 
Piaskowa,11,,62-069,Dąbrowa, 
Piastowska,11,,62-069,Dąbrówka, 
Piękna,11,,62-069,Palędzie, 
Piękna,11,,60-185,Skórzewo, 
Platynowa,11,,62-070,Konarzewo, 
Pocztowa,11,,62-069,Palędzie, 
Pogodna,11,,62-070,Konarzewo, 
Pogodna,11,,62-070,Dopiewo, 
Pogodna,11,,62-069,Palędzie, 
Pogodna,11,,60-185,Skórzewo, 
Polanki,11,,62-070,Zakrzewo, 
Polna,11,,62-070,Dopiewo, 
Polna,11,,62-070,Dopiewiec, 
Polna,11,,62-070,Gołuski, 
Polna,11,,60-185,Skórzewo, 
Polna,11,,62-069,Dąbrowa, 
Poprzeczna,11,,62-069,Dąbrowa, 
Poziomkowa,11,,62-069,Palędzie, 
Poziomkowa,11,,62-070,Zakrzewo, 
Poznańska,11,,62-070,Dopiewo, 
Poznańska,11,,60-185,Skórzewo, 
Poznańska,11,,62-070,Zakrzewo, 
Południowa,11,,62-070,Dopiewo, 
Przylesie,11,,62-070,Zakrzewo, 
Pszenna,11,,62-070,Dopiewiec, 
Północna,11,,62-070,Dopiewo, 
Radosna,11,,62-069,Palędzie, 
Radosna,11,,60-185,Skórzewo, 
Radosna,11,,62-070,Zakrzewo, 
Różana,11,,62-069,Palędzie, 
Różany Zakątek,11,,62-069,Dąbrówka, 
Sadowa,11,,60-185,Skórzewo, 
Sadowa,11,,62-069,Dąbrowa, 
Skórzewska,11,,60-185,Skórzewo, 
Sokołów,11,,62-070,Dopiewo, 
Sosnowa,11,,62-070,Pokrzywnica, 
Spokojna,11,,62-070,Konarzewo, 
Spokojna,11,,62-069,Palędzie, 
Sportowa,11,,60-185,Skórzewo, 
Spółdzielcza,11,,60-185,Skórzewo, 
Stawna,11,,62-070,Dopiewo, 
Stawna,11,,62-070,Zakrzewo, 
Stawna,11,,60-185,Skórzewo, 
Strażacka,11,,62-070,Dopiewo, 
Strumykowa,11,,60-185,Skórzewo, 
Szafirowa,11,,62-070,Konarzewo, 
Szkolna,11,,62-070,Konarzewo, 
Szkolna,11,,62-070,Gołuski, 
Szkolna,11,,62-070,Dopiewo, 
Szkolna,11,,62-070,Dopiewiec, 
Szkolna,11,,60-185,Skórzewo, 
Szkolna,11,,62-069,Dąbrowa, 
Szlachecka,11,,62-070,Dopiewo, 
Słoneczna,11,,62-069,Palędzie, 
Słoneczna,11,,62-069,Dąbrówka, 
Słoneczna,11,,60-185,Skórzewo, 
Słoneczna,11,,62-069,Dąbrowa, 
Topolowa,11,,60-185,Skórzewo, 
Topolowa,11,,62-069,Dąbrowa, 
Tymiankowa,11,,60-185,Skórzewo, 
Tysiąclecia,11,,62-070,Dopiewo, 
Wakacyjna,11,,60-185,Skórzewo, 
Widok,11,,62-069,Dąbrówka, 
Wiejska,11,,62-069,Dąbrowa, 
Wierzbowa,11,,62-070,Dopiewo, 
Wierzbowa,11,,62-070,Dopiewiec, 
Wierzbowa,11,,62-070,Zakrzewo, 
Wiosenna,11,,62-070,Dopiewo, 
Wiosenna,11,,60-185,Skórzewo, 
Więckowska,11,,62-070,Dopiewo, 
Wiśniowa,11,,60-185,Skórzewo, 
Wodna,11,,62-070,Dopiewo, 
Wodna,11,,62-070,Dopiewiec, 
Wrzosowa,11,,62-069,Palędzie, 
Wrzosowa,11,,62-070,Pokrzywnica, 
Wrzosowa,11,,60-185,Skórzewo, 
Wspólna,11,,60-185,Skórzewo, 
Wspólna,11,,62-070,Zakrzewo, 
Wysogotowska,11,,62-069,Dąbrowa, 
Wysoka,11,,62-070,Dopiewo, 
Wyzwolenia,11,,62-070,Dopiewo, 
Zacisze,11,,62-070,Zakrzewo, 
Zagajnikowa,11,,62-070,Pokrzywnica, 
Zielna,11,,60-185,Skórzewo, 
Złota,11,,60-185,Skórzewo, 
Łanowa,11,,60-185,Skórzewo, 
Łąkowa,11,,62-070,Zakrzewo, 
Śliwkowa,11,,62-069,Dąbrowa, 
Środkowa,11,,62-070,Dopiewiec, 
Świerkowa,11,,62-070,Zakrzewo, 
Świętojańska,11,,62-070,Dopiewo, 
Żeglarska,11,,60-185,Skórzewo, 
Żytnia,11,,62-070,Zakrzewo, 
Dopiewska,110,,62-070,Konarzewo, 
Długa,110,,62-070,Zakrzewo, 
Nowa,110,,62-070,Palędzie, 
Dopiewska,111,,62-070,Konarzewo, 
Długa,111,,62-070,Zakrzewo, 
Nowa,111,,62-070,Gołuski, 
Poznańska,111,,60-185,Skórzewo, 
Długa,111A,,62-070,Zakrzewo, 
Dopiewska,112,,62-070,Konarzewo, 
Długa,112,,62-070,Zakrzewo, 
Nowa,112,,62-069,Palędzie, 
Dopiewska,113,,62-070,Konarzewo, 
Długa,113,,62-070,Zakrzewo, 
Nowa,113,,62-070,Gołuski, 
Poznańska,113,,60-185,Skórzewo, 
Dopiewska,114,,62-070,Konarzewo, 
Długa,114,,62-070,Zakrzewo, 
Nowa,114,,62-070,Palędzie, 
Dopiewska,115,,62-070,Konarzewo, 
Długa,115,,62-070,Zakrzewo, 
Nowa,115,,62-070,Gołuski, 
Poznańska,115,,60-185,Skórzewo, 
Dopiewska,116,,62-070,Konarzewo, 
Długa,116,,62-070,Zakrzewo, 
Nowa,116,,62-069,Palędzie, 
Dopiewska,117,,62-070,Konarzewo, 
Długa,117,,62-070,Zakrzewo, 
Nowa,117,,62-070,Gołuski, 
Poznańska,117,,60-185,Skórzewo, 
Poznańska,117A,,60-185,Skórzewo, 
Dopiewska,118,,62-070,Konarzewo, 
Długa,118,,62-070,Zakrzewo, 
Nowa,118,,62-070,Palędzie, 
Dopiewska,119,,62-070,Konarzewo, 
Długa,119,,62-070,Zakrzewo, 
Nowa,119,,62-070,Gołuski, 
Poznańska,119,,60-185,Skórzewo, 
Księdza Alfonsa Majcherka,11A,,62-070,Dopiewo, 
Batorowska,11A,,60-185,Skórzewo, 
Brzozowa,11A,,62-069,Dąbrowa, 
Poznańska,11A,,62-070,Dopiewo, 
Stawna,11A,,62-070,Dopiewo, 
Więckowska,11A,,62-070,Dopiewo, 
Łanowa,11A,,60-185,Skórzewo, 
Stawna,11B,,62-070,Dopiewo, 
Łanowa,11B,,60-185,Skórzewo, 
Łanowa,11C,,60-185,Skórzewo, 
Bukowska,11a,,62-070,Dopiewo, 
Bukowska,11b,,62-070,Dopiewo, 
Bukowska,11c,,62-070,Dopiewo, 
Agrestowa,12,,62-069,Dąbrowa, 
Akacjowa,12,,62-070,Dopiewo, 
Akacjowa,12,,60-185,Skórzewo, 
Akacjowa,12,,62-069,Dąbrowa, 
Księdza Alfonsa Majcherka,12,,62-070,Dopiewo, 
Ananasowa,12,,60-185,Skórzewo, 
Batorowska,12,,60-185,Skórzewo, 
Batorowska,12,,62-069,Dąbrowa, 
Bazyliowa,12,,60-185,Skórzewo, 
Borówkowa,12,,62-069,Palędzie, 
Botaniczna,12,,60-185,Skórzewo, 
Bratnia,12,,60-185,Skórzewo, 
Brzoskwiniowa,12,,60-185,Skórzewo, 
Brzoskwiniowa,12,,62-069,Dąbrowa, 
Brzozowa,12,,62-069,Dąbrówka, 
Brzozowa,12,,62-069,Dąbrowa, 
Bukowa,12,,60-185,Skórzewo, 
Bukowska,12,,62-070,Dopiewo, 
Bukowska,12,,62-069,Dąbrowa, 
Bursztynowa,12,,62-069,Palędzie, 
Cedrowa,12,,62-069,Dąbrówka, 
Cedrowa,12,,60-185,Skórzewo, 
Cesarska,12,,62-069,Dąbrówka, 
Chmielna,12,,62-070,Dopiewiec, 
Cicha,12,,62-070,Dopiewiec, 
Cisowa,12,,60-185,Skórzewo, 
Cisowa,12,,62-070,Zakrzewo, 
Cypiska,12,,62-070,Dopiewiec, 
Czereśniowa,12,,60-185,Skórzewo, 
Diamentowa,12,,62-070,Konarzewo, 
Działkowa,12,,60-185,Skórzewo, 
Działkowa,12,,62-069,Dąbrowa, 
Dębowa,12,,62-070,Zakrzewo, 
Dębowa,12,,62-069,Dąbrowa, 
Długa,12,,62-070,Zakrzewo, 
Fortowa,12,,62-069,Dąbrówka, 
Gościnna,12,,62-070,Dopiewiec, 
Goździkowa,12,,62-069,Dąbrowa, 
