StreetName,buldingNr,apartmentNr,postalCode,city,district
Błękitna,12a,,54-044,Wrocław, 
Biskupa Ignacego Krasickiego,19a,,51-144,Wrocław, 
Aleja Tadeusza Boya-Żeleńskiego,22,,51-160,Wrocław, 
Oboźna,9,,52-244,Wrocław, 
Sochaczewska,16,,53-133,Wrocław, 
Stanisława Piętaka,2,,51-141,Wrocław, 
Mielecka,26,,53-402,Wrocław, 
Ludwika Krzywickiego,16,,51-606,Wrocław, 
Norberta Barlickiego,33,,50-313,Wrocław, 
Kręta,7,,50-237,Wrocław, 
Hoża,11a,,54-058,Wrocław, 
Samuela Bogumiła Lindego,4,,51-138,Wrocław, 
Zamojska,30,,54-102,Wrocław, 
Nowogródzka,6,,51-351,Wrocław, 
Oliwkowa,4,,54-054,Wrocław, 
Wróbla,47,,53-407,Wrocław, 
Etnografów,7,,51-220,Wrocław, 
Koszykarska,11,,54-134,Wrocław, 
Mielecka,14,,53-402,Wrocław, 
Klecińska,180,,54-412,Wrocław, 
Jerzego Bajana,54,,54-129,Wrocław, 
Iławska,64,,54-109,Wrocław, 
Jugosłowiańska,69,,51-112,Wrocław, 
Władysława Anczyca,7,,51-141,Wrocław, 
Makowa,20,,53-225,Wrocław, 
Dziadoszańska,40,,54-153,Wrocław, 
Żwirowa,20,,54-029,Wrocław, 
Księdza Jana Dzierżonia,18e,,52-413,Wrocław, 
Morawska,27,,51-111,Wrocław, 
Tczewska,54,,51-429,Wrocław, 
Pionierska,35,,53-213,Wrocław, 
Wełniana,12,,54-059,Wrocław, 
Goplan,5,,52-340,Wrocław, 
Agrestowa,46,,53-006,Wrocław, 
Sterowcowa,4,,54-130,Wrocław, 
Przednia,78,,54-518,Wrocław, 
Jeździecka,18,,53-032,Wrocław, 
Kościańska,3,,54-027,Wrocław, 
Osiniecka,55,,54-530,Wrocław, 
Wykładowa,60,,51-520,Wrocław, 
Karola Olszewskiego,143,,51-647,Wrocław, 
Kotlarska,4,,50-150,Wrocław, 
Estońska,40,,54-401,Wrocław, 
Olbrachtowska,26,,54-063,Wrocław, 
Władysława Orkana,27,,51-153,Wrocław, 
Gołężycka,9,,54-152,Wrocław, 
Poznańska,11,,53-631,Wrocław, 
Starogajowa,13,,54-047,Wrocław, 
Eugeniusza Horbaczewskiego,71,,54-130,Wrocław, 
Mieroszowska,13,,54-034,Wrocław, 
Wapienna,33,,50-518,Wrocław, 
Krucza,4,,53-411,Wrocław, 
Widok,8,,50-052,Wrocław, 
Piotra Wysockiego,1,,51-692,Wrocław, 
Pielęgniarska,9,,51-180,Wrocław, 
Osobowicka,126a,,51-004,Wrocław, 
Srebrnogórska,1,,50-536,Wrocław, 
Drukarska,32,,53-312,Wrocław, 
Białych Goździków,12,,51-376,Wrocław, 
Młodzieżowa,15,,54-020,Wrocław, 
Kominiarska,4,,51-180,Wrocław, 
Aleksandra Orłowskiego,5a,,51-637,Wrocław, 
Juliana Klaczki,5,,51-151,Wrocław, 
Strzegomska,252,,54-432,Wrocław, 
Jemiołowa,72,,53-426,Wrocław, 
Pionierska,17,,53-213,Wrocław, 
Racławicka,75,,53-149,Wrocław, 
Pułkownika Franciszka Nulla,1,,51-677,Wrocław, 
Gitarowa,30,,51-531,Wrocław, 
Małopolska,48,,54-032,Wrocław, 
Piękna,54b,,50-506,Wrocław, 
Drogosławicka,45,,54-048,Wrocław, 
Zaporoska,29,,53-519,Wrocław, 
Bronisława Trentowskiego,113,,52-430,Wrocław, 
Mariana Morelowskiego,34-36,,52-429,Wrocław, 
Ostrowska,54,,51-005,Wrocław, 
Nasienna,24,,54-110,Wrocław, 
Jugosłowiańska,124a,,51-112,Wrocław, 
Śnieżna,82,,54-043,Wrocław, 
Zatorska,82,,51-215,Wrocław, 
Legnicka,46,,53-674,Wrocław, 
Augusta Cieszkowskiego,21,,51-604,Wrocław, 
Belgijska,52,,54-404,Wrocław, 
Monopolowa,4c,,51-501,Wrocław, 
wybrzeże Józefa Conrada-Korzeniowskiego,4,,50-226,Wrocław, 
Robotnicza,42b,,53-608,Wrocław, 
Zdrowa,19,,53-511,Wrocław, 
Boiskowa,8,,52-126,Wrocław, 
Przystankowa,22,,52-231,Wrocław, 
Rzemieślnicza,24,,51-180,Wrocław, 
Radomska,2a,,54-032,Wrocław, 
Piotra Czajkowskiego,82a,,51-147,Wrocław, 
Australijska,48,,54-404,Wrocław, 
Zawiszy Czarnego,34,,52-241,Wrocław, 
Szkolna,4,,54-007,Wrocław, 
Franciszka Stefczyka,2a,,51-662,Wrocław, 
Gołębia,9a,,51-419,Wrocław, 
Piwowarska,15,,54-066,Wrocław, 
Rybacka,24,,53-656,Wrocław, 
Kiełczowska,127,,51-315,Wrocław, 
Bzowa,83,,53-226,Wrocław, 
Sulistrowska,8,,54-063,Wrocław, 
Złotnicka,26,,54-029,Wrocław, 
Pułkownika Franciszka Nulla,7,,51-677,Wrocław, 
Kaczeńcowa,1,,51-180,Wrocław, 
Angielska,15,,54-402,Wrocław, 
Iwana Franki,44,,51-348,Wrocław, 
Stabłowicka,117b,,54-062,Wrocław, 
Dolnobrzeska,65b,,54-072,Wrocław, 
Żernicka,120,,54-310,Wrocław, 
Brodzka,172,,54-067,Wrocław, 
Henryka Sienkiewicza,142a,,50-347,Wrocław, 
Bolesława Krzywoustego,109,,51-421,Wrocław, 
Mariana Falskiego,15a,,51-173,Wrocław, 
Opatowicka,118,,52-028,Wrocław, 
Śliczna,44b,,50-566,Wrocław, 
Aleja Jana Kochanowskiego,46,,51-601,Wrocław, 
Nowotarska,10,,54-029,Wrocław, 
Plac Uniwersytecki,8,,50-137,Wrocław, 
Turecka,23,,54-403,Wrocław, 
Przedwiośnie,39,,51-211,Wrocław, 
Mojęcicka,17,,54-074,Wrocław, 
Iławska,26,,54-109,Wrocław, 
Koreańska,36,,52-121,Wrocław, 
Krzemieniecka,46b,,54-613,Wrocław, 
Ożynowa,38,,53-009,Wrocław, 
Stodolna,19,,54-104,Wrocław, 
Lazurowa,39,,54-044,Wrocław, 
Tarninowa,24,,53-009,Wrocław, 
Pustecka,92,,54-011,Wrocław, 
Leopolda Tyrmanda,22,,54-608,Wrocław, 
Ałunowa,2a,,51-180,Wrocław, 
Domasławska,50,,54-310,Wrocław, 
Łódzka,16,,50-521,Wrocław, 
Sadowa,5,,52-128,Wrocław, 
Spokojna,20,,52-226,Wrocław, 
Mrągowska,44,,54-111,Wrocław, 
Migdałowa,1,,52-317,Wrocław, 
Wieruszowska,18,,51-010,Wrocław, 
Sezamkowa,16,,52-317,Wrocław, 
Księcia Józefa Poniatowskiego,7b,,50-326,Wrocław, 
Krzysztofa Kamila Baczyńskiego,13,,51-122,Wrocław, 
Karola Lipińskiego,4,,51-610,Wrocław, 
Karola Miarki,9,,50-306,Wrocław, 
Gosławicka,13,,54-107,Wrocław, 
Stanisława Przybyszewskiego,13,,51-151,Wrocław, 
Zawiszy Czarnego,3a,,52-241,Wrocław, 
Plac Stanisława Staszica,38,,50-222,Wrocław, 
Ołtaszyńska,92a,,53-034,Wrocław, 
Grabiszyńska,148,,53-437,Wrocław, 
Grabiszyńska,46,,53-504,Wrocław, 
Połabian,41,,52-339,Wrocław, 
Biała,18,,54-044,Wrocław, 
Kętrzyńska,50a,,51-413,Wrocław, 
Bronisława Trentowskiego,25,,52-430,Wrocław, 
Końcowa,36,,54-614,Wrocław, 
Wileńska,27,,52-113,Wrocław, 
Żeglarska,19,,53-213,Wrocław, 
Tatarska,6,,52-119,Wrocław, 
Belgradzka,9,,51-208,Wrocław, 
Walońska,7,,50-413,Wrocław, 
Jana Długosza,38a,,51-162,Wrocław, 
Mieczysława Romanowskiego,23,,51-122,Wrocław, 
Jana i Jędrzeja Śniadeckich,2,,51-604,Wrocław, 
Strachowicka,6,,54-512,Wrocław, 
Mokrzańska,110,,54-020,Wrocław, 
Skoroszowska,2,,51-179,Wrocław, 
Krzycka,27,,53-019,Wrocław, 
Romualda Mielczarskiego,54,,51-663,Wrocław, 
Plac Nowy Targ,13,,50-142,Wrocław, 
Głubczycka,2c,,52-026,Wrocław, 
Złotowska,1,,51-127,Wrocław, 
Pawła Jasienicy,22,,52-230,Wrocław, 
Rezedowa,47,,54-515,Wrocław, 
Kosmonautów,297,,54-041,Wrocław, 
Kardynała Augusta Hlonda,2/4,,50-329,Wrocław, 
Zagony,75,,54-614,Wrocław, 
Braniewska,79,,54-109,Wrocław, 
Krynicka,8,,50-555,Wrocław, 
Kozia,65,,54-104,Wrocław, 
Elbląska,21,,54-314,Wrocław, 
Widłakowa,12,,54-530,Wrocław, 
Łukowa,35c,,54-034,Wrocław, 
Sadownicza,47,,54-109,Wrocław, 
Zagrodnicza,4,,51-515,Wrocław, 
Ługowa,10,,51-180,Wrocław, 
Czekoladowa,53,,52-326,Wrocław, 
Jordanowska,18,,52-403,Wrocław, 
Grabiszyńska,243,,53-234,Wrocław, 
Piotra Ignuta,67,,54-151,Wrocław, 
Pułtuska,29,,53-116,Wrocław, 
Gromadzka,7,,54-007,Wrocław, 
Redarów,10,,52-340,Wrocław, 
Aleja Armii Krajowej,57c,,50-541,Wrocław, 
Sułowska,46,,51-180,Wrocław, 
Szkocka,67,,54-402,Wrocław, 
Komorowska,27,,54-436,Wrocław, 
Jesiennicka,9,,54-045,Wrocław, 
Kozanowska,99,,54-152,Wrocław, 
wybrzeże Józefa Conrada-Korzeniowskiego,11,,50-226,Wrocław, 
Niklowa,3,,53-435,Wrocław, 
Braci Gierymskich,130,,51-640,Wrocław, 
Józefa Elsnera,6a,,51-610,Wrocław, 
Królewiecka,47,,54-117,Wrocław, 
plac Mongolski,4,,52-118,Wrocław, 
Pawła Włodkowica,9,,50-072,Wrocław, 
Honoriusza Balzaka,61,,52-437,Wrocław, 
Strzegomska,268,,54-432,Wrocław, 
Stabłowicka,52,,54-058,Wrocław, 
Obornicka,79,,51-114,Wrocław, 
Władysława Orkana,21,,51-153,Wrocław, 
Mroźna,13,,51-352,Wrocław, 
Jana Amosa Komeńskiego,18,,54-514,Wrocław, 
Aleja Jana Kochanowskiego,21,,51-602,Wrocław, 
Zawońska,20,,51-179,Wrocław, 
Kwiska,18,,54-210,Wrocław, 
Koszarowa,8c,,51-149,Wrocław, 
Monte Cassino,21,,51-681,Wrocław, 
Pielęgniarska,5c,,51-180,Wrocław, 
Joannitów,24,,50-525,Wrocław, 
Hermanowska,85,,54-314,Wrocław, 
Zagony,87,,54-614,Wrocław, 
Drohobycka,6a,,54-620,Wrocław, 
Zagrzebska,1,,51-206,Wrocław, 
Plac Uniwersytecki,9,,50-137,Wrocław, 
Gęsia,28,,51-419,Wrocław, 
Rogowska,137,,54-440,Wrocław, 
Kardynała Stefana Wyszyńskiego,65,,50-332,Wrocław, 
Bystrzycka,3,,54-215,Wrocław, 
Włodzimierza Perzyńskiego,11,,51-141,Wrocław, 
Nożownicza,35,,50-147,Wrocław, 
Franciszka Stefczyka,69,,51-662,Wrocław, 
Karola Szymanowskiego,36,,51-609,Wrocław, 
Jaworska,5,,53-612,Wrocław, 
Kwiska,154,,54-210,Wrocław, 
Katedralna,5,,50-328,Wrocław, 
Rzeczna,32,,51-348,Wrocław, 
Ignacego Domeyki,17,,53-209,Wrocław, 
Serbska,21a,,51-111,Wrocław, 
Kozia,29,,54-104,Wrocław, 
Sarajewska,1,,51-207,Wrocław, 
Kwiska,1,,54-210,Wrocław, 
Partynicka,53,,53-031,Wrocław, 
Księdza Grzegorza Piramowicza,15,,51-658,Wrocław, 
Nowowiejska,31,,50-315,Wrocław, 
Orzechowa,42,,50-540,Wrocław, 
Ostrowska,30,,51-005,Wrocław, 
Rakowiecka,28j,,50-422,Wrocław, 
Piotra Norblina,5,,51-664,Wrocław, 
Rudolfa Weigla,2,,53-114,Wrocław, 
Maślicka,10a,,54-107,Wrocław, 
Rynek,26a,,50-101,Wrocław, 
Rybnicka,38,,52-016,Wrocław, 
Chorzowska,1,,52-023,Wrocław, 
Jerzego Bajana,3,,54-129,Wrocław, 
Amarantowa,1,,54-044,Wrocław, 
Henryka Michała Kamieńskiego,260,,51-126,Wrocław, 
Dziarska,35,,54-064,Wrocław, 
Witolda Taszyckiego,10a,,52-425,Wrocław, 
Wiejska,12,,52-411,Wrocław, 
Aleja Jana Kasprowicza,16,,51-137,Wrocław, 
Północna,24,,54-105,Wrocław, 
Marszałka Józefa Piłsudskiego,48,,50-033,Wrocław, 
Mariana Falskiego,11,,51-173,Wrocław, 
Głogowska,37,,53-621,Wrocław, 
Trawowa,23,,54-614,Wrocław, 
Czerniawska,6,,50-576,Wrocław, 
Partyzantów,109,,51-679,Wrocław, 
Upalna,6,,53-023,Wrocław, 
Edwarda Marczewskiego,9,,51-169,Wrocław, 
Jeździecka,14,,53-032,Wrocław, 
Leopolda Staffa,3,,51-144,Wrocław, 
Kotlarska,32a,,50-120,Wrocław, 
Nyska,38,,50-505,Wrocław, 
Fromborska,51,,54-111,Wrocław, 
Lazurowa,87,,54-044,Wrocław, 
Biłgorajska,4,,54-101,Wrocław, 
Przemyska,23,,54-030,Wrocław, 
Budziszyńska,125,,54-436,Wrocław, 
Bronisława Trentowskiego,12,,52-430,Wrocław, 
Aleksandra Ostrowskiego,13,,53-238,Wrocław, 
Storczykowa,13,,52-221,Wrocław, 
Wysoka,13,,53-512,Wrocław, 
Rymarska,29,,53-206,Wrocław, 
Mieczysława Karłowicza,50,,51-610,Wrocław, 
Szybowcowa,8,,54-130,Wrocław, 
Poświęcka,19,,51-128,Wrocław, 
Daliowa,29,,51-253,Wrocław, 
Grabowa,80,,54-115,Wrocław, 
Robotnicza,40,,53-608,Wrocław, 
Koszarowa,54,,51-149,Wrocław, 
Dróżnicza,33a,,52-129,Wrocław, 
Skrzydlata,30,,54-129,Wrocław, 
Siewców,1,,52-230,Wrocław, 
Budziszyńska,6,,54-434,Wrocław, 
Jerzmanowska,121,,54-530,Wrocław, 
Aleja Marcina Kromera,25b,,51-163,Wrocław, 
Ojca Beyzyma,24,,53-204,Wrocław, 
Parkowa,15,,51-616,Wrocław, 
Barwinkowa,7,,51-251,Wrocław, 
Jutrosińska,10,,51-124,Wrocław, 
Generała Jana Henryka Dąbrowskiego,35,,50-457,Wrocław, 
Krzemieniecka,64,,54-613,Wrocław, 
Tadeusza Czackiego,5,,51-607,Wrocław, 
Grabiszyńska,233,,53-234,Wrocław, 
Bernarda Pretficza,3,,53-328,Wrocław, 
Szwedzka,11a,,54-401,Wrocław, 
Mewia,2,,51-418,Wrocław, 
Wałbrzyska,61d,,52-314,Wrocław, 
Oliwkowa,1,,54-054,Wrocław, 
Pułkownika Stanisława Dąbka,6,,52-208,Wrocław, 
Powiewna,11,,53-028,Wrocław, 
Glebowa,6,,52-231,Wrocław, 
Woźnicza,4,,54-313,Wrocław, 
Ługowa,18,,51-180,Wrocław, 
Stefana Drzewieckiego,15,,54-129,Wrocław, 
Pasieczna,34,,54-108,Wrocław, 
Maślicka,26,,54-107,Wrocław, 
Wojrowicka,56,,54-436,Wrocław, 
Krzemieniecka,85,,54-613,Wrocław, 
Generała Leopolda Okulickiego,1,,51-216,Wrocław, 
Fioletowa,1,,54-044,Wrocław, 
Gdańska,26,,50-344,Wrocław, 
Kosmonautów,224,,54-042,Wrocław, 
Stanisławowska,37b,,54-611,Wrocław, 
Fromborska,55,,54-111,Wrocław, 
Jutrosińska,23,,51-124,Wrocław, 
Ślusarska,56,,53-207,Wrocław, 
Kruszwicka,10,,53-652,Wrocław, 
Paprotna,14b,,51-117,Wrocław, 
Miechowska,35,,54-032,Wrocław, 
Tadeusza Gajcego,43,,51-143,Wrocław, 
Mariana Morelowskiego,123,,52-429,Wrocław, 
Porzeczkowa,4,,53-008,Wrocław, 
Kościerzyńska,5,,51-430,Wrocław, 
Kazimierza Brodzińskiego,9,,51-122,Wrocław, 
Szczygla,24,,51-420,Wrocław, 
Osiniecka,68a,,54-530,Wrocław, 
Kłokoczycka,190,,51-376,Wrocław, 
Barwinkowa,13,,51-251,Wrocław, 
Eugeniusza Horbaczewskiego,45,,54-130,Wrocław, 
Witolda Wojtkiewicza,49,,51-639,Wrocław, 
Pochyła,6,,53-512,Wrocław, 
Poranna,37,,53-026,Wrocław, 
Połabian,16,,52-339,Wrocław, 
Owocowa,23,,50-508,Wrocław, 
Racławicka,73,,53-149,Wrocław, 
Karmelkowa,50,,52-436,Wrocław, 
Miechowska,2,,54-032,Wrocław, 
Połaniecka,10,,53-403,Wrocław, 
Drukarska,26,,53-312,Wrocław, 
Nowogródzka,3a,,51-351,Wrocław, 
Klasztorna,21,,52-234,Wrocław, 
Komandorska,161,,53-344,Wrocław, 
Pszczelarska,11e,,52-210,Wrocław, 
Robotnicza,52a,,53-608,Wrocław, 
Nowodworska,33,,54-433,Wrocław, 
Księdza Piotra Wawrzyniaka,36a,,53-022,Wrocław, 
Mazowiecka,1-13,,50-412,Wrocław, 
Bartłomieja Strachowskiego,27a,,52-210,Wrocław, 
Dróżnicza,32b,,52-129,Wrocław, 
Adama Gdacjusza,26,,54-515,Wrocław, 
Słoneczna,20,,52-335,Wrocław, 
Augusta Cieszkowskiego,31,,51-604,Wrocław, 
Wilcza,1,,50-429,Wrocław, 
Kamila Stefki,2,,52-428,Wrocław, 
Piekarska,7a,,54-067,Wrocław, 
Szwedzka,36,,54-401,Wrocław, 
Toruńska,2a,,51-164,Wrocław, 
Jerzmanowska,14,,54-530,Wrocław, 
Aleja Tadeusza Boya-Żeleńskiego,39,,51-160,Wrocław, 
Jęczmienna,15,,53-507,Wrocław, 
Nowosądecka,8,,54-030,Wrocław, 
Jęczmienna,29,,53-507,Wrocław, 
Chorzowska,9,,52-023,Wrocław, 
Grudziądzka,71,,51-165,Wrocław, 
Stanisława Kunickiego,10c,,54-616,Wrocław, 
Świnoujska,2a,,54-313,Wrocław, 
Grunwaldzka,15,,50-355,Wrocław, 
Mieroszowska,24,,54-034,Wrocław, 
Kobierzycka,3,,52-315,Wrocław, 
Łukowa,35a,,54-034,Wrocław, 
Józefa Lompy,10,,50-308,Wrocław, 
Grochowa,8,,53-424,Wrocław, 
Hermanowska,74b,,54-314,Wrocław, 
Zwiadowców,19,,52-207,Wrocław, 
Świeradowska,47,,50-559,Wrocław, 
Śnieżna,41,,54-043,Wrocław, 
Wiktora Brossa,2,,53-134,Wrocław, 
Białoskórnicza,5,,50-134,Wrocław, 
Rogowska,148,,54-440,Wrocław, 
Bolesława Krzywoustego,35,,51-165,Wrocław, 
Budziszyńska,76,,54-436,Wrocław, 
Kukułcza,7-9,,51-418,Wrocław, 
Jana Baudouina de Courtenay,8a,,51-606,Wrocław, 
Koszarowa,8n,,51-149,Wrocław, 
Gajowa,53,,50-520,Wrocław, 
Róży Wiatrów,11b,,53-023,Wrocław, 
Kielecka,1d,,54-029,Wrocław, 
Księgowa,10,,53-225,Wrocław, 
Dziadoszańska,10,,54-153,Wrocław, 
Fromborska,39,,54-111,Wrocław, 
Jugosłowiańska,96a,,51-112,Wrocław, 
Sarajewska,9,,51-207,Wrocław, 
Zagony,11,,54-614,Wrocław, 
Żywiecka,28,,54-031,Wrocław, 
Zielna,23a,,51-313,Wrocław, 
Niecała,2,,54-047,Wrocław, 
Ukraińska,2,,54-401,Wrocław, 
Plac Marszałka Józefa Piłsudskiego,11,,51-152,Wrocław, 
Krajobrazowa,10,,54-007,Wrocław, 
Antoniego Knota,4,,54-609,Wrocław, 
Bednarska,1b,,54-134,Wrocław, 
Honoriusza Balzaka,3a,,52-437,Wrocław, 
Dożynkowa,13,,52-311,Wrocław, 
Tybetańska,14,,52-122,Wrocław, 
Antoniego Knota,8,,54-609,Wrocław, 
Ignacego Mościckiego,41,,52-110,Wrocław, 
Edmunda Osmańczyka,6,,54-058,Wrocław, 
Sycowska,4,,51-319,Wrocław, 
Aleja Pracy,19,,53-231,Wrocław, 
Trójkątna,64,,54-414,Wrocław, 
Hipolita Cegielskiego,24,,52-130,Wrocław, 
Władysława Zarembowicza,5a,,54-530,Wrocław, 
Estońska,32,,54-401,Wrocław, 
Kwitnąca,55,,52-242,Wrocław, 
Kowalska,14,,51-423,Wrocław, 
Aleja Jana Kochanowskiego,55a,,51-602,Wrocław, 
Bezpieczna,3,,51-114,Wrocław, 
Zaułek Wolski,5b,,50-023,Wrocław, 
Kolbuszowska,12,,53-404,Wrocław, 
Kosmonautów,289,,54-041,Wrocław, 
Zygmunta Sierakowskiego,1,,51-678,Wrocław, 
Bronisława Trentowskiego,81,,52-430,Wrocław, 
Legnicka,126,,54-206,Wrocław, 
Grabowa,68,,54-115,Wrocław, 
Jemiołowa,12,,53-447,Wrocław, 
Inżynierska,77,,53-230,Wrocław, 
Wojciecha Cybulskiego,29,,50-205,Wrocław, 
Bernarda Belotta Canaletta,63,,51-650,Wrocław, 
Pełczyńska,44,,51-180,Wrocław, 
Redycka,36,,51-169,Wrocław, 
Jagniątkowska,31,,54-048,Wrocław, 
Belgijska,67,,54-404,Wrocław, 
Jerzego Bajana,42,,54-129,Wrocław, 
Leśna,28,,51-523,Wrocław, 
Dróżnicza,25,,52-129,Wrocław, 
Jugosłowiańska,92a,,51-112,Wrocław, 
Krucza,106,,53-412,Wrocław, 
Norweska,23a,,54-403,Wrocław, 
Wiejska,25,,52-411,Wrocław, 
Adama Asnyka,30,,51-143,Wrocław, 
Szczycieńska,10,,51-429,Wrocław, 
Jordańska,17,,52-132,Wrocław, 
Henryka Arctowskiego,13,,53-211,Wrocław, 
Bydgoska,12,,51-164,Wrocław, 
Rybnicka,40,,52-016,Wrocław, 
Komandorska,25,,53-342,Wrocław, 
Stolarska,75,,53-205,Wrocław, 
Pawłowicka,56,,51-250,Wrocław, 
Drukarska,13a,,53-311,Wrocław, 
Francuska,25,,54-405,Wrocław, 
Słowińców,54,,52-339,Wrocław, 
Kamieniecka,72,,50-511,Wrocław, 
Tarnopolska,14,,54-616,Wrocław, 
Łaciarska,59b,,50-105,Wrocław, 
Michała Wrocławczyka,43-45,,50-380,Wrocław, 
Główna,41,,54-061,Wrocław, 
Zielonego Dębu,12,,51-621,Wrocław, 
Zygmunta Sierakowskiego,4,,51-678,Wrocław, 
Fabryczna,14f,,53-609,Wrocław, 
Głubczycka,8b,,52-026,Wrocław, 
Pedagogiczna,20,,51-213,Wrocław, 
Dróżnicza,44a,,52-129,Wrocław, 
Krucza,63,,53-405,Wrocław, 
Suwalska,19,,54-104,Wrocław, 
Józefa Chełmońskiego,42c,,51-630,Wrocław, 
Kolista,20,,54-152,Wrocław, 
Marcina Bukowskiego,4,,52-418,Wrocław, 
Gołnowska,22,,54-315,Wrocław, 
Piekarska,7,,54-067,Wrocław, 
Stanisławowska,63,,54-611,Wrocław, 
Ewy i Karola Maleczyńskich,107,,52-428,Wrocław, 
Niklowa,6,,53-435,Wrocław, 
Stefana Żeromskiego,84,,50-312,Wrocław, 
Stolarska,57,,53-205,Wrocław, 
Jedności Narodowej,207a,,50-303,Wrocław, 
Długa,68a,,53-633,Wrocław, 
Dobra,15,,53-678,Wrocław, 
Wejherowska,7,,54-239,Wrocław, 
Koszarowa,36,,51-149,Wrocław, 
Wietrzna,67,,53-024,Wrocław, 
Cypriana Godebskiego,34,,51-691,Wrocław, 
Jerzego Bajana,42a,,54-129,Wrocław, 
Karczemna,29,,54-067,Wrocław, 
Ignacego Domeyki,26,,53-209,Wrocław, 
Nowogródzka,15,,51-351,Wrocław, 
Wincentego Pola,77a,,51-123,Wrocław, 
Śliczna,60,,50-566,Wrocław, 
Augusta Cieszkowskiego,23,,51-604,Wrocław, 
Kurkowa,29,,50-210,Wrocław, 
Granatowa,20,,54-046,Wrocław, 
Edwarda Wittiga,8,,51-628,Wrocław, 
Wieruszowska,21,,51-010,Wrocław, 
Chobieńska,10,,54-074,Wrocław, 
Średzka,29a,,54-001,Wrocław, 
Słowińców,19,,52-339,Wrocław, 
Tarasa Szewczenki,8a,,51-350,Wrocław, 
Oliwkowa,7,,54-054,Wrocław, 
Antoniego Wiwulskiego,5,,51-629,Wrocław, 
Budziszyńska,37,,54-434,Wrocław, 
Pierwiosnkowa,10b,,53-225,Wrocław, 
Wałbrzyska,33b,,52-314,Wrocław, 
Augustowska,80,,54-112,Wrocław, 
Inżynierska,66,,53-230,Wrocław, 
Plac Nowy Targ,21,,50-143,Wrocław, 
Gimnazjalna,19b,,51-170,Wrocław, 
Łowiecka,10-24,,50-220,Wrocław, 
Bagatela,14,,51-170,Wrocław, 
Orna,2,,51-219,Wrocław, 
Starobielawska,52,,54-061,Wrocław, 
Inżynierska,10,,53-227,Wrocław, 
Oporowska,16,,53-434,Wrocław, 
Krzemieniecka,48,,54-613,Wrocław, 
Rynek,26,,50-101,Wrocław, 
Opolska,21,,52-010,Wrocław, 
Miłoszycka,29,,51-502,Wrocław, 
Brodzka,63,,54-103,Wrocław, 
Bengalska,11,,52-123,Wrocław, 
Aleja Piastów,22,,52-425,Wrocław, 
Rdestowa,1,,54-530,Wrocław, 
Witolda Wojtkiewicza,9,,51-639,Wrocław, 
Mińska,35,,54-610,Wrocław, 
Boguszowska,31,,54-046,Wrocław, 
Lubelska,14,,54-101,Wrocław, 
Semaforowa,1,,52-115,Wrocław, 
Knignicka,9,,54-311,Wrocław, 
Aleja Jana Kochanowskiego,13,,51-602,Wrocław, 
Ignacego Daszyńskiego,76,,50-310,Wrocław, 
Józefa Brandta,6,,51-631,Wrocław, 
Andrzeja Kmicica,10,,54-514,Wrocław, 
Ałunowa,10a,,51-180,Wrocław, 
Konrada Wallenroda,5,,51-210,Wrocław, 
Pionierska,53,,53-213,Wrocław, 
Marcelego Handelsmana,18,,51-605,Wrocław, 
Blacharska,8e,,53-206,Wrocław, 
Ostrowska,29,,51-005,Wrocław, 
Konstantego Ildefonsa Gałczyńskiego,19,,52-214,Wrocław, 
Narcyzy Żmichowskiej,6b,,51-680,Wrocław, 
Piotra Michałowskiego,23,,51-637,Wrocław, 
Generała Ignacego Prądzyńskiego,3,,50-434,Wrocław, 
Zakopiańska,35,,54-031,Wrocław, 
Wacława Berenta,62,,51-152,Wrocław, 
Białostocka,29,,54-101,Wrocław, 
Czeska,16,,51-112,Wrocław, 
Australijska,20,,54-402,Wrocław, 
Braci Gierymskich,98,,51-640,Wrocław, 
Błękitna,4,,54-044,Wrocław, 
Pawłowicka,83,,51-250,Wrocław, 
Ołowiana,13,,53-434,Wrocław, 
Norberta Barlickiego,18,,50-324,Wrocław, 
Plac Srebrny,4,,53-436,Wrocław, 
Motylkowa,4,,52-209,Wrocław, 
Notecka,13,,54-128,Wrocław, 
Działkowa,32,,50-538,Wrocław, 
Inowrocławska,3,,53-653,Wrocław, 
Trójkątna,28a,,54-414,Wrocław, 
Jugosłowiańska,40,,51-112,Wrocław, 
Rezedowa,23,,54-515,Wrocław, 
Białych Goździków,8,,51-376,Wrocław, 
Kluczborska,26,,50-322,Wrocław, 
Stobrawska,27,,54-211,Wrocław, 
Kordiana,24,,51-348,Wrocław, 
Byczyńska,20,,51-503,Wrocław, 
Szara,17,,54-043,Wrocław, 
Szczygla,17,,51-420,Wrocław, 
Popowicka,49,,54-236,Wrocław, 
Budziszyńska,96,,54-436,Wrocław, 
Belgradzka,36,,51-208,Wrocław, 
Dźwirzyńska,10,,54-320,Wrocław, 
Aleksandra Ostrowskiego,14,,53-238,Wrocław, 
Francuska,114,,54-405,Wrocław, 
Oskara Minkowskiego,3,,50-362,Wrocław, 
Złotnicka,74,,54-029,Wrocław, 
Juliana Klaczki,35,,51-151,Wrocław, 
Goleszan,14,,52-340,Wrocław, 
Kardynała Stefana Wyszyńskiego,107a,,50-307,Wrocław, 
Czerniawska,1a,,50-576,Wrocław, 
Generała Stanisława Kopańskiego,5,,51-210,Wrocław, 
Braniewska,18,,54-109,Wrocław, 
